
SQL*Plus: Release 11.2.0.3.0 Production on Wed Jun 12 15:39:13 2013

Copyright (c) 1982, 2011, Oracle.  All rights reserved.


Connected to:
Oracle Database 11g Enterprise Edition Release 11.2.0.3.0 - 64bit Production

SQL> SQL> 
DES_ENCRYPTED_PASSWORD	       FUNCTION 	   SYS
DETC_DETALLE_COMPROBANTE       SYNONYM		   PUBLIC
DETP_DETALLE_PLANILLA	       SYNONYM		   PUBLIC
DIAG			       SYNONYM		   PUBLIC
DIAG_DIAGNOSTICO	       VIEW		   BANPROD
DIAG_DIAGNOSTICO	       SYNONYM		   PUBLIC
DIAG_DIAGNOSTICO_X_BORRAR      SYNONYM		   PUBLIC
DIAS_HABILES		       FUNCTION 	   SPP
DIAS_HABILES		       SYNONYM		   PUBLIC
DICT			       SYNONYM		   PUBLIC
DICTIONARY		       SYNONYM		   PUBLIC
DICTIONARY		       VIEW		   SYS
DICTIONARY_OBJ_NAME	       FUNCTION 	   SYS
DICTIONARY_OBJ_NAME_LIST       FUNCTION 	   SYS
DICTIONARY_OBJ_OWNER	       FUNCTION 	   SYS
DICTIONARY_OBJ_OWNER_LIST      FUNCTION 	   SYS
DICTIONARY_OBJ_TYPE	       FUNCTION 	   SYS
DICT_COLUMNS		       SYNONYM		   PUBLIC
DICT_COLUMNS		       VIEW		   SYS
DIME			       SYNONYM		   PUBLIC
DIME_DICTAMEN_MEDICO	       SYNONYM		   PUBLIC
DIME_DICTAMEN_MEDICO	       VIEW		   BANPROD
DIRECCIONES_IP		       SYNONYM		   PUBLIC
DISCOVERER_ALL_DOCS	       SYNONYM		   PUBLIC
DISCOVERER_DOCS 	       SYNONYM		   PUBLIC
DISCOVERER_GRANTS	       SYNONYM		   PUBLIC
DISCOVERER_SEQ		       SYNONYM		   PUBLIC
DIUTIL			       PACKAGE		   SYS
DM$EXPIMP_ID_SEQ	       SEQUENCE 	   SYS
DMBAO			       TYPE		   SYS
DMBAOS			       TYPE		   SYS
DMBCO			       TYPE		   SYS
DMBCOS			       TYPE		   SYS
DMBGO			       TYPE		   SYS
DMBGOS			       TYPE		   SYS
DMBGOS			       SYNONYM		   PUBLIC
DMBMO			       TYPE		   SYS
DMBMOS			       TYPE		   SYS
DMCLAOS 		       TYPE		   SYS
DMCLBO			       TYPE		   SYS
DMCLBOS 		       TYPE		   SYS
DMGLMBO 		       TYPE		   SYS
DMGLMBOS		       TYPE		   SYS
DMMODBO 		       TYPE		   SYS
DMMODBOS		       TYPE		   SYS
DMNMFBO 		       TYPE		   SYS
DMNMFBOS		       TYPE		   SYS
DMP_SYS 		       SYNONYM		   PUBLIC
DMSVMAO 		       TYPE		   SYS
DMSVMAOS		       TYPE		   SYS
DMSVMBO 		       TYPE		   SYS
DMSVMBOS		       TYPE		   SYS
DM_ABN_DETAIL		       TYPE		   SYS
DM_ABN_DETAIL		       SYNONYM		   PUBLIC
DM_ABN_DETAILS		       TYPE		   SYS
DM_ABN_DETAILS		       SYNONYM		   PUBLIC
DM_CENTROID		       TYPE		   SYS
DM_CENTROID		       SYNONYM		   PUBLIC
DM_CENTROIDS		       SYNONYM		   PUBLIC
DM_CENTROIDS		       TYPE		   SYS
DM_CHILD		       SYNONYM		   PUBLIC
DM_CHILD		       TYPE		   SYS
DM_CHILDREN		       SYNONYM		   PUBLIC
DM_CHILDREN		       TYPE		   SYS
DM_CLUSTER		       TYPE		   SYS
DM_CLUSTER		       SYNONYM		   PUBLIC
DM_CLUSTERS		       TYPE		   SYS
DM_CLUSTERS		       SYNONYM		   PUBLIC
DM_CL_APPLY		       SYNONYM		   PUBLIC
DM_CL_APPLY		       FUNCTION 	   SYS
DM_CL_BUILD		       SYNONYM		   PUBLIC
DM_CL_BUILD		       FUNCTION 	   SYS
DM_CONDITIONAL		       SYNONYM		   PUBLIC
DM_CONDITIONAL		       TYPE		   SYS
DM_CONDITIONALS 	       TYPE		   SYS
DM_CONDITIONALS 	       SYNONYM		   PUBLIC
DM_COST_ELEMENT 	       SYNONYM		   PUBLIC
DM_COST_ELEMENT 	       TYPE		   SYS
DM_COST_MATRIX		       SYNONYM		   PUBLIC
DM_COST_MATRIX		       TYPE		   SYS
DM_FMTLIB		       PACKAGE		   DBSNMP
DM_GLM_BUILD		       SYNONYM		   PUBLIC
DM_GLM_BUILD		       FUNCTION 	   SYS
DM_GLM_COEFF		       TYPE		   SYS
DM_GLM_COEFF		       SYNONYM		   PUBLIC
DM_GLM_COEFF_SET	       SYNONYM		   PUBLIC
DM_GLM_COEFF_SET	       TYPE		   SYS
DM_HISTOGRAMS		       SYNONYM		   PUBLIC
DM_HISTOGRAMS		       TYPE		   SYS
DM_HISTOGRAM_BIN	       TYPE		   SYS
DM_HISTOGRAM_BIN	       SYNONYM		   PUBLIC
DM_ITEM 		       SYNONYM		   PUBLIC
DM_ITEM 		       TYPE		   SYS
DM_ITEMS		       TYPE		   SYS
DM_ITEMS		       SYNONYM		   PUBLIC
DM_ITEMSET		       TYPE		   SYS
DM_ITEMSET		       SYNONYM		   PUBLIC
DM_ITEMSETS		       SYNONYM		   PUBLIC
DM_ITEMSETS		       TYPE		   SYS
DM_MODEL_GLOBAL_DETAIL	       SYNONYM		   PUBLIC
DM_MODEL_GLOBAL_DETAIL	       TYPE		   SYS
DM_MODEL_GLOBAL_DETAILS        TYPE		   SYS
DM_MODEL_GLOBAL_DETAILS        SYNONYM		   PUBLIC
DM_MODEL_SETTING	       TYPE		   SYS
DM_MODEL_SETTING	       SYNONYM		   PUBLIC
DM_MODEL_SETTINGS	       SYNONYM		   PUBLIC
DM_MODEL_SETTINGS	       TYPE		   SYS
DM_MODEL_SIGNATURE	       SYNONYM		   PUBLIC
DM_MODEL_SIGNATURE	       TYPE		   SYS
DM_MODEL_SIGNATURE_ATTRIBUTE   SYNONYM		   PUBLIC
DM_MODEL_SIGNATURE_ATTRIBUTE   TYPE		   SYS
DM_MOD_BUILD		       FUNCTION 	   SYS
DM_MOD_BUILD		       SYNONYM		   PUBLIC
DM_NB_DETAIL		       TYPE		   SYS
DM_NB_DETAIL		       SYNONYM		   PUBLIC
DM_NB_DETAILS		       TYPE		   SYS
DM_NB_DETAILS		       SYNONYM		   PUBLIC
DM_NESTED_CATEGORICAL	       SYNONYM		   PUBLIC
DM_NESTED_CATEGORICAL	       TYPE		   SYS
DM_NESTED_CATEGORICALS	       SYNONYM		   PUBLIC
DM_NESTED_CATEGORICALS	       TYPE		   SYS
DM_NESTED_NUMERICAL	       TYPE		   SYS
DM_NESTED_NUMERICAL	       SYNONYM		   PUBLIC
DM_NESTED_NUMERICALS	       SYNONYM		   PUBLIC
DM_NESTED_NUMERICALS	       TYPE		   SYS
DM_NMF_ATTRIBUTE	       TYPE		   SYS
DM_NMF_ATTRIBUTE	       SYNONYM		   PUBLIC
DM_NMF_ATTRIBUTE_SET	       SYNONYM		   PUBLIC
DM_NMF_ATTRIBUTE_SET	       TYPE		   SYS
DM_NMF_BUILD		       FUNCTION 	   SYS
DM_NMF_BUILD		       SYNONYM		   PUBLIC
DM_NMF_FEATURE		       SYNONYM		   PUBLIC
DM_NMF_FEATURE		       TYPE		   SYS
DM_NMF_FEATURE_SET	       TYPE		   SYS
DM_NMF_FEATURE_SET	       SYNONYM		   PUBLIC
DM_PREDICATE		       TYPE		   SYS
DM_PREDICATE		       SYNONYM		   PUBLIC
DM_PREDICATES		       TYPE		   SYS
DM_PREDICATES		       SYNONYM		   PUBLIC
DM_RANKED_ATTRIBUTE	       TYPE		   SYS
DM_RANKED_ATTRIBUTE	       SYNONYM		   PUBLIC
DM_RANKED_ATTRIBUTES	       TYPE		   SYS
DM_RANKED_ATTRIBUTES	       SYNONYM		   PUBLIC
DM_RULE 		       TYPE		   SYS
DM_RULE 		       SYNONYM		   PUBLIC
DM_RULES		       TYPE		   SYS
DM_RULES		       SYNONYM		   PUBLIC
DM_SVM_APPLY		       SYNONYM		   PUBLIC
DM_SVM_APPLY		       FUNCTION 	   SYS
DM_SVM_ATTRIBUTE	       SYNONYM		   PUBLIC
DM_SVM_ATTRIBUTE	       TYPE		   SYS
DM_SVM_ATTRIBUTE_SET	       TYPE		   SYS
DM_SVM_ATTRIBUTE_SET	       SYNONYM		   PUBLIC
DM_SVM_BUILD		       FUNCTION 	   SYS
DM_SVM_BUILD		       SYNONYM		   PUBLIC
DM_SVM_LINEAR_COEFF	       TYPE		   SYS
DM_SVM_LINEAR_COEFF	       SYNONYM		   PUBLIC
DM_SVM_LINEAR_COEFF_SET        TYPE		   SYS
DM_SVM_LINEAR_COEFF_SET        SYNONYM		   PUBLIC
DM_TRANSFORM		       TYPE		   SYS
DM_TRANSFORM		       SYNONYM		   PUBLIC
DM_TRANSFORMS		       TYPE		   SYS
DM_TRANSFORMS		       SYNONYM		   PUBLIC
DM_USER_MODELS		       SYNONYM		   PUBLIC
DM_USER_MODELS		       VIEW		   SYS
DOCUMENT_LINKS		       VIEW		   XDB
DOCUMENT_LINKS		       SYNONYM		   PUBLIC
DOCUMENT_LINKS2 	       SYNONYM		   PUBLIC
DOLE			       SYNONYM		   PUBLIC
DOLE_ACUMULADO		       VIEW		   BANPROD
DOLE_ACUMULADO		       SYNONYM		   PUBLIC
DOLE_HISTORIA		       VIEW		   BANPROD
DOLE_HISTORIA		       SYNONYM		   PUBLIC
DOMI_DOMINIOS		       SYNONYM		   PUBLIC
DOSL_DOCTOS_SOLICITADOS        SYNONYM		   PUBLIC
DUAL			       SYNONYM		   PUBLIC
DUAL			       TABLE		   SYS
ECM_UTIL		       SYNONYM		   PUBLIC
EMD_MNTR		       SYNONYM		   PUBLIC
EMPL			       SYNONYM		   PUBLIC
EMPLEADORES		       TABLE		   DATOS_EXTERNOS
EMPLEADORES		       SYNONYM		   PUBLIC
EMPLEADORES		       VIEW		   BANPROD
EMPLEADORES_PERSONAS	       SYNONYM		   PUBLIC
EQUALS_PATH		       OPERATOR 	   XDB
EQUALS_PATH		       SYNONYM		   PUBLIC
ERRS_ERROR_MOV_SUC	       SYNONYM		   PUBLIC
ERRS_ERROR_MOV_SUC_DUPLICADO   SYNONYM		   PUBLIC
ESME_ESPECIALIDAD_MEDICA       SYNONYM		   PUBLIC
ESME_ESPECIALIDAD_MEDICA_NEW   VIEW		   BANPROD
ESTADOS_PERSONAS	       SYNONYM		   PUBLIC
EUL$ACCESS_PRIVILEGES	       SYNONYM		   PUBLIC
EUL$APPLICATION_PARAMETERS     SYNONYM		   PUBLIC
EUL$BA_BA_LINKS 	       SYNONYM		   PUBLIC
EUL$DATE_HIERARCHY_NODES       SYNONYM		   PUBLIC
EUL$DOMAINS		       SYNONYM		   PUBLIC
EUL$DOMAIN_VALUES	       SYNONYM		   PUBLIC
EUL$EUL_USERS		       SYNONYM		   PUBLIC
EUL$EXPRESSIONS 	       SYNONYM		   PUBLIC
EUL$EXPRESSION_DEPENDENCIES    SYNONYM		   PUBLIC
EUL$FUNCTIONS		       SYNONYM		   PUBLIC
EUL$FUNCTION_ARGUMENTS	       SYNONYM		   PUBLIC
EUL$FUNCTION_CATEGORIES        SYNONYM		   PUBLIC
EUL$FUN_FC_LINKS	       SYNONYM		   PUBLIC
EUL$GET_FOLDER_NAME	       SYNONYM		   PUBLIC
EUL$HIERARCHIES 	       SYNONYM		   PUBLIC
EUL$HIERARCHY_NODES	       SYNONYM		   PUBLIC
EUL$HIERARCHY_SEGMENTS	       SYNONYM		   PUBLIC
EUL$ID_SEQ		       SYNONYM		   PUBLIC
EUL$IG_EXP_LINKS	       SYNONYM		   PUBLIC
EUL$JC_JOIN_LINKS	       SYNONYM		   PUBLIC
EUL$JOIN_COMBINATIONS	       SYNONYM		   PUBLIC
EUL$KEY_CONSTRAINTS	       SYNONYM		   PUBLIC
EUL$NMSDO_JC_USAGES	       SYNONYM		   PUBLIC
EUL$OBJECT_DEPENDENCIES        SYNONYM		   PUBLIC
EUL$OBJECT_GROUPS	       SYNONYM		   PUBLIC
EUL$OBJECT_JOIN_USAGES	       SYNONYM		   PUBLIC
EUL$OBJECT_SQL_SEGMENTS        SYNONYM		   PUBLIC
EUL$OBJS		       SYNONYM		   PUBLIC
EUL$OG_OBJ_LINKS	       SYNONYM		   PUBLIC
EUL$PLAN_TABLE		       SYNONYM		   PUBLIC
EUL$QPP_ITEM_STATISTICS        SYNONYM		   PUBLIC
EUL$QPP_STATISTICS	       SYNONYM		   PUBLIC
EUL$SUB_QUERIES 	       SYNONYM		   PUBLIC
EUL$SUB_QUERY_CORRELATIONS     SYNONYM		   PUBLIC
EUL$SUMMARY_BITMAPS	       SYNONYM		   PUBLIC
EUL$SUMMARY_DESIGN_ELEMENTS    SYNONYM		   PUBLIC
EUL$SUMMARY_ELEMENT_EXCLUSIONS SYNONYM		   PUBLIC
EUL$SUMMARY_ITEM_USAGES        SYNONYM		   PUBLIC
EUL$SUMMARY_OBJECTS	       SYNONYM		   PUBLIC
EUL$SUMMARY_REFRESH_INTERVALS  SYNONYM		   PUBLIC
EUL$SUMMARY_REFRESH_SETS       SYNONYM		   PUBLIC
EUL$SUMMARY_TABLE_DEFINITIONS  SYNONYM		   PUBLIC
EUL$VBH_IT_LINKS	       SYNONYM		   PUBLIC
EUL$VERSIONS		       SYNONYM		   PUBLIC
EXCEDENTE_DISPON	       SYNONYM		   PUBLIC
EXPCOMPRESSEDPART	       VIEW		   SYS
EXPCOMPRESSEDSUB	       VIEW		   SYS
EXPCOMPRESSEDTAB	       VIEW		   SYS
EXPEXEMPT		       VIEW		   SYS
EXPGETENCCOLNAM 	       VIEW		   SYS
EXPGETMAPOBJ		       VIEW		   SYS
EXPLAINMVARRAYTYPE	       TYPE		   SYS
EXPLAINMVARRAYTYPE	       SYNONYM		   PUBLIC
EXPLAINMVMESSAGE	       TYPE		   SYS
EXPLAINMVMESSAGE	       SYNONYM		   PUBLIC
EXPMAPIOT		       VIEW		   SYS
EXPPIOTMAP		       VIEW		   SYS
EXPTABSUBPART		       VIEW		   SYS
EXPTABSUBPARTDATA_VIEW	       VIEW		   SYS
EXPTABSUBPARTLOBFRAG	       VIEW		   SYS
EXPTABSUBPARTLOB_VIEW	       VIEW		   SYS
EXPXSLDELIM		       VIEW		   SYS
EXTRUTACOMPANANTE	       TYPE		   INFOMEDICA
EXTRUTACOMPANANTE	       SYNONYM		   IMED
EXU102XTYPU		       VIEW		   SYS
EXU10ADEFPSWITCHES	       VIEW		   SYS
EXU10AOBJSWITCH 	       VIEW		   SYS
EXU10ASCU		       VIEW		   SYS
EXU10CCLO		       VIEW		   SYS
EXU10CCLU		       VIEW		   SYS
EXU10COEU		       VIEW		   SYS
EXU10DEFPSWITCHES	       VIEW		   SYS
EXU10DOSO		       VIEW		   SYS
EXU10IND_BASE		       VIEW		   SYS
EXU10LNKU		       VIEW		   SYS
EXU10MVL		       VIEW		   SYS
EXU10MVLU		       VIEW		   SYS
EXU10OBJSWITCH		       VIEW		   SYS
EXU10R2DEFPSWITCHES	       VIEW		   SYS
EXU10R2OBJSWITCH	       VIEW		   SYS
EXU10SNAPLU		       VIEW		   SYS
EXU10SNAPU		       VIEW		   SYS
EXU10TABSU		       VIEW		   SYS
EXU10TABU		       VIEW		   SYS
EXU10USCIU		       VIEW		   SYS
EXU112DLOBU		       VIEW		   SYS
EXU11IND		       VIEW		   SYS
EXU11IND_BASE		       VIEW		   SYS
EXU11SNAPU		       VIEW		   SYS
EXU11XML		       VIEW		   SYS
EXU7ANAL		       VIEW		   SYS
EXU7BSZ 		       VIEW		   SYS
EXU7CCLO		       VIEW		   SYS
EXU7CCLU		       VIEW		   SYS
EXU7CCOU		       VIEW		   SYS
EXU7CGRU		       VIEW		   SYS
EXU7CLUU		       VIEW		   SYS
EXU7COLU		       VIEW		   SYS
EXU7CONU		       VIEW		   SYS
EXU7CPO 		       VIEW		   SYS
EXU7CSET		       VIEW		   SYS
EXU7FUL 		       VIEW		   SYS
EXU7GRNU		       VIEW		   SYS
EXU7ICOU		       VIEW		   SYS
EXU7INDU		       VIEW		   SYS
EXU7JBQU		       VIEW		   SYS
EXU7LNKU		       VIEW		   SYS
EXU7ORD 		       VIEW		   SYS
EXU7ORDU		       VIEW		   SYS
EXU7PSTU		       VIEW		   SYS
EXU7REFU		       VIEW		   SYS
EXU7RGCU		       VIEW		   SYS
EXU7RGSU		       VIEW		   SYS
EXU7SEQU		       VIEW		   SYS
EXU7SNAPLU		       VIEW		   SYS
EXU7SNAPU		       VIEW		   SYS
EXU7SPSU		       VIEW		   SYS
EXU7SPU 		       VIEW		   SYS
EXU7STOU		       VIEW		   SYS
EXU7SYNU		       VIEW		   SYS
EXU7TABU		       VIEW		   SYS
EXU7TGRU		       VIEW		   SYS
EXU7TNE 		       VIEW		   SYS
EXU7USCU		       VIEW		   SYS
EXU7USRU		       VIEW		   SYS
EXU7VER 		       VIEW		   SYS
EXU7VEWU		       VIEW		   SYS
EXU816MAXSQV		       VIEW		   SYS
EXU816TGRU		       VIEW		   SYS
EXU81ACTIONOBJ		       VIEW		   SYS
EXU81ACTIONPKG		       VIEW		   SYS
EXU81ASSOC		       VIEW		   SYS
EXU81CSC		       VIEW		   SYS
EXU81DOIU		       VIEW		   SYS
EXU81IND		       VIEW		   SYS
EXU81IND_BASE		       VIEW		   SYS
EXU81ITYU		       VIEW		   SYS
EXU81IXCPU		       VIEW		   SYS
EXU81IXSPU		       VIEW		   SYS
EXU81JAV		       VIEW		   SYS
EXU81JAVT		       VIEW		   SYS
EXU81LBCPU		       VIEW		   SYS
EXU81LBPU		       VIEW		   SYS
EXU81LBSPU		       VIEW		   SYS
EXU81NOS		       VIEW		   SYS
EXU81OBJECTPKG		       VIEW		   SYS
EXU81OPRU		       VIEW		   SYS
EXU81PLBU		       VIEW		   SYS
EXU81PROCOBJ		       VIEW		   SYS
EXU81PROCOBJINSTANCE	       VIEW		   SYS
EXU81RGCU		       VIEW		   SYS
EXU81RGSU		       VIEW		   SYS
EXU81RLS		       VIEW		   SYS
EXU81SCMU		       VIEW		   SYS
EXU81SLFCU		       VIEW		   SYS
EXU81SNAPLU		       VIEW		   SYS
EXU81SNAPU		       VIEW		   SYS
EXU81SPOKIU		       VIEW		   SYS
EXU81SPOKU		       VIEW		   SYS
EXU81SRTU		       VIEW		   SYS
EXU81TABSU		       VIEW		   SYS
EXU81TABU		       VIEW		   SYS
EXU81TBCPU		       VIEW		   SYS
EXU81TBSPU		       VIEW		   SYS
EXU81TGRU		       VIEW		   SYS
EXU81TYPU		       VIEW		   SYS
EXU81USCIU		       VIEW		   SYS
EXU8ANAL		       VIEW		   SYS
EXU8ASCU		       VIEW		   SYS
EXU8BSZ 		       VIEW		   SYS
EXU8CCLO		       VIEW		   SYS
EXU8CCLU		       VIEW		   SYS
EXU8CCOU		       VIEW		   SYS
EXU8CGRU		       VIEW		   SYS
EXU8CLUU		       VIEW		   SYS
EXU8CMTU		       VIEW		   SYS
EXU8COEU		       VIEW		   SYS
EXU8COLU		       VIEW		   SYS
EXU8CONU		       VIEW		   SYS
EXU8COOU		       VIEW		   SYS
EXU8CPO 		       VIEW		   SYS
EXU8CSET		       VIEW		   SYS
EXU8CSNU		       VIEW		   SYS
EXU8DIM 		       VIEW		   SYS
EXU8DIMU		       VIEW		   SYS
EXU8FPTU		       VIEW		   SYS
EXU8FUL 		       VIEW		   SYS
EXU8GLOB		       VIEW		   SYS
EXU8GRNU		       VIEW		   SYS
EXU8HSTU		       VIEW		   SYS
EXU8ICO 		       VIEW		   SYS
EXU8ICOU		       VIEW		   SYS
EXU8ICPLSQL		       VIEW		   SYS
EXU8INDU		       VIEW		   SYS
EXU8INKU		       VIEW		   SYS
EXU8IOVU		       VIEW		   SYS
EXU8IXPU		       VIEW		   SYS
EXU8JBQU		       VIEW		   SYS
EXU8LIBU		       VIEW		   SYS
EXU8LNKU		       VIEW		   SYS
EXU8LOBU		       VIEW		   SYS
EXU8NTBU		       VIEW		   SYS
EXU8NXPU		       VIEW		   SYS
EXU8OIDU		       VIEW		   SYS
EXU8OPT 		       VIEW		   SYS
EXU8ORD 		       VIEW		   SYS
EXU8ORDOP		       VIEW		   SYS
EXU8ORDU		       VIEW		   SYS
EXU8ORFS		       VIEW		   SYS
EXU8PDSU		       VIEW		   SYS
EXU8PNTU		       VIEW		   SYS
EXU8POKIU		       VIEW		   SYS
EXU8POKU		       VIEW		   SYS
EXU8PSTU		       VIEW		   SYS
EXU8REFU		       VIEW		   SYS
EXU8RFSU		       VIEW		   SYS
EXU8RGCU		       VIEW		   SYS
EXU8RGSU		       VIEW		   SYS
EXU8SCMU		       VIEW		   SYS
EXU8SEQU		       VIEW		   SYS
EXU8SLFCU		       VIEW		   SYS
EXU8SLOGU		       VIEW		   SYS
EXU8SNAPLU		       VIEW		   SYS
EXU8SNAPU		       VIEW		   SYS
EXU8SPSU		       VIEW		   SYS
EXU8SPU 		       VIEW		   SYS
EXU8SRTU		       VIEW		   SYS
EXU8STOU		       VIEW		   SYS
EXU8SYNU		       VIEW		   SYS
EXU8TABU		       VIEW		   SYS
EXU8TBPU		       VIEW		   SYS
EXU8TGRU		       VIEW		   SYS
EXU8TNE 		       VIEW		   SYS
EXU8TNEB		       VIEW		   SYS
EXU8TYPBU		       VIEW		   SYS
EXU8TYPTU		       VIEW		   SYS
EXU8TYPU		       VIEW		   SYS
EXU8USCU		       VIEW		   SYS
EXU8USRU		       VIEW		   SYS
EXU8VDPTU		       VIEW		   SYS
EXU8VER 		       VIEW		   SYS
EXU8VEWU		       VIEW		   SYS
EXU8VINFU		       VIEW		   SYS
EXU8VNCU		       VIEW		   SYS
EXU92FPTPU		       VIEW		   SYS
EXU92FPTU		       VIEW		   SYS
EXU92TGRU		       VIEW		   SYS
EXU92TSP		       VIEW		   SYS
EXU92TSPL		       VIEW		   SYS
EXU9ACTIONOBJ		       VIEW		   SYS
EXU9BJF 		       VIEW		   SYS
EXU9BJW 		       VIEW		   SYS
EXU9CCLO		       VIEW		   SYS
EXU9CCLU		       VIEW		   SYS
EXU9COEU		       VIEW		   SYS
EXU9COOU		       VIEW		   SYS
EXU9DEFPSWITCHES	       VIEW		   SYS
EXU9DOIU		       VIEW		   SYS
EXU9DOSO		       VIEW		   SYS
EXU9EIP 		       VIEW		   SYS
EXU9FGA 		       VIEW		   SYS
EXU9GSAS		       VIEW		   SYS
EXU9IND 		       VIEW		   SYS
EXU9IND_BASE		       VIEW		   SYS
EXU9INHCOLCONS		       VIEW		   SYS
EXU9IXCPU		       VIEW		   SYS
EXU9LBCPU		       VIEW		   SYS
EXU9LBPU		       VIEW		   SYS
EXU9LNKU		       VIEW		   SYS
EXU9LOBU		       VIEW		   SYS
EXU9MVL 		       VIEW		   SYS
EXU9MVLCDCCC		       VIEW		   SYS
EXU9MVLCDCS		       VIEW		   SYS
EXU9MVLCDCSC		       VIEW		   SYS
EXU9MVLCDCST		       VIEW		   SYS
EXU9MVLU		       VIEW		   SYS
EXU9NLS 		       VIEW		   SYS
EXU9NOS 		       VIEW		   SYS
EXU9OBJSWITCH		       VIEW		   SYS
EXU9OTNNULL		       VIEW		   SYS
EXU9PCT 		       VIEW		   SYS
EXU9PDSU		       VIEW		   SYS
EXU9PGP 		       VIEW		   SYS
EXU9PLBU		       VIEW		   SYS
EXU9PTS 		       VIEW		   SYS
EXU9RLS 		       VIEW		   SYS
EXU9SNAPLU		       VIEW		   SYS
EXU9SNAPU		       VIEW		   SYS
EXU9STOU		       VIEW		   SYS
EXU9SYNU		       VIEW		   SYS
EXU9TABSU		       VIEW		   SYS
EXU9TABU		       VIEW		   SYS
EXU9TAB_UNUSED_COLS	       VIEW		   SYS
EXU9TBCPU		       VIEW		   SYS
EXU9TNE 		       VIEW		   SYS
EXU9TNEB		       VIEW		   SYS
EXU9TYPTU		       VIEW		   SYS
EXU9TYPTU2		       VIEW		   SYS
EXU9TYPU		       VIEW		   SYS
EXU9UTSU		       VIEW		   SYS
EXU9XDBUID		       VIEW		   SYS
EXU9XMLST		       VIEW		   SYS
EXU9XTB 		       VIEW		   SYS
FACTORES_DE_PRECIOS	       SYNONYM		   PUBLIC
FACTORES_DE_PRECIOS	       VIEW		   BANPROD
FAC_ATENCION		       TABLE		   HMO
FAC_DOCUMENTO		       TABLE		   HMO
FECHA_PROC		       SYNONYM		   PUBLIC
FECHA_PROC		       VIEW		   BANPROD
FECHA_RECEPCION 	       SYNONYM		   PUBLIC
FECHA_RECEPCION_2	       VIEW		   BANPROD
FILE_WATCHER_SCHEDULE	       SCHEDULE 	   SYS
FLASHBACKTBLIST 	       TYPE		   SYS
FLASHBACK_TRANSACTION_QUERY    SYNONYM		   PUBLIC
FLASHBACK_TRANSACTION_QUERY    VIEW		   SYS
FN_SEC_TRAN_CAJA_SS	       FUNCTION 	   HMO
FORM_APP		       SYNONYM		   PUBLIC
FORM_APP		       VIEW		   SYSTEM
FORM_AUTHUSER		       VIEW		   SYSTEM
FORM_AUTHUSER		       SYNONYM		   PUBLIC
FORM_BLK		       VIEW		   SYSTEM
FORM_BLK		       SYNONYM		   PUBLIC
FORM_COMMENT		       SYNONYM		   PUBLIC
FORM_COMMENT		       VIEW		   SYSTEM
FORM_FLD		       SYNONYM		   PUBLIC
FORM_FLD		       VIEW		   SYSTEM
FORM_MAP		       SYNONYM		   PUBLIC
FORM_MAP		       VIEW		   SYSTEM
FORM_PAGE		       VIEW		   SYSTEM
FORM_PAGE		       SYNONYM		   PUBLIC
FORM_PROCEDURE		       VIEW		   SYSTEM
FORM_PROCEDURE		       SYNONYM		   PUBLIC
FORM_REFERENCE		       VIEW		   SYSTEM
FORM_REFERENCE		       SYNONYM		   PUBLIC
FORM_SQLTXT		       VIEW		   SYSTEM
FORM_SQLTXT		       SYNONYM		   PUBLIC
FORM_TRG		       VIEW		   SYSTEM
FORM_TRG		       SYNONYM		   PUBLIC
FORM_TRIGGER		       SYNONYM		   PUBLIC
FORM_TRIGGER		       VIEW		   SYSTEM
FORM_USER		       SYNONYM		   PUBLIC
FORM_USER		       VIEW		   SYSTEM
FRIDAY_WINDOW		       WINDOW		   SYS
FTPURITYPE		       SYNONYM		   PUBLIC
FTPURITYPE		       TYPE		   SYS
FUNCSTATS		       TYPE		   XDB
F_PLAN2 		       FUNCTION 	   COMP_ISAPRE
GETTVOID		       FUNCTION 	   SYS
GETXMLSCHEMADEPENDENCYLIST     FUNCTION 	   SYS
GET_CAMPO		       FUNCTION 	   INFOMEDICA
GET_CAMPO		       FUNCTION 	   PSUCURSAL
GET_CAMPO_CAR		       FUNCTION 	   PSUCURSAL
GET_OLDVERSION_HASHCODE        FUNCTION 	   SYS
GET_OLDVERSION_HASHCODE        SYNONYM		   PUBLIC
GET_TABLE_NAME		       FUNCTION 	   SYS
GET_XDB_TABLESPACE	       FUNCTION 	   XDB
GFN_BUSCA_ARANCEL	       FUNCTION 	   PSUCURSAL
GFN_BUSCA_BONIF_TOPE_V225      FUNCTION 	   PSUCURSAL
GLOBAL_CONTEXT		       VIEW		   SYS
GLOBAL_CONTEXT		       SYNONYM		   PUBLIC
GLOBAL_NAME		       VIEW		   SYS
GLOBAL_NAME		       SYNONYM		   PUBLIC
GRANTEE 		       FUNCTION 	   SYS
GV$ACCESS		       SYNONYM		   PUBLIC
GV$ACTIVE_INSTANCES	       SYNONYM		   PUBLIC
GV$ACTIVE_SERVICES	       SYNONYM		   PUBLIC
GV$ACTIVE_SESSION_HISTORY      SYNONYM		   PUBLIC
GV$ACTIVE_SESS_POOL_MTH        SYNONYM		   PUBLIC
GV$ADVISOR_CURRENT_SQLPLAN     SYNONYM		   PUBLIC
GV$ADVISOR_PROGRESS	       SYNONYM		   PUBLIC
GV$ALERT_TYPES		       SYNONYM		   PUBLIC
GV$AQ			       SYNONYM		   PUBLIC
